product_name,price,images
Orpat - Red OHM-217 Cranberry 200 Hand Blender Without Chopper,1450,"['https://n1.sdlcdn.com/imgs/k/o/t/130x152/Orpat-Red-OHM-217-Cranberry-SDL529490707-1-e66b4.jpg', 'https://n1.sdlcdn.com/imgs/k/o/t/130x152/Orpat-Red-OHM-217-Cranberry-SDL529490707-2-a7998.jpg', 'https://n1.sdlcdn.com/imgs/k/o/t/130x152/Orpat-Red-OHM-217-Cranberry-SDL529490707-3-02605.jpg']"
JMALL - USB Rechargeable Multicolor Electric USB Portable Chopper 50W,1999,"['https://n3.sdlcdn.com/imgs/k/p/l/130x152/JMALL-USB-Rechargeable-Multicolor-Electric-SDL194671049-2-5e0c7.jpg', 'https://n3.sdlcdn.com/imgs/k/p/l/130x152/JMALL-USB-Rechargeable-Multicolor-Electric-SDL194671049-4-649fa.jpg', 'https://n2.sdlcdn.com/imgs/k/p/l/130x152/JMALL-USB-Rechargeable-Multicolor-Electric-SDL194671049-3-855b0.jpg', 'https://n1.sdlcdn.com/imgs/k/p/l/130x152/JMALL-USB-Rechargeable-Multicolor-Electric-SDL194671049-6-b58f3.jpg', 'https://n3.sdlcdn.com/imgs/k/p/l/130x152/JMALL-USB-Rechargeable-Multicolor-Electric-SDL194671049-8-ea039.jpg', 'https://n2.sdlcdn.com/imgs/k/p/l/130x152/JMALL-USB-Rechargeable-Multicolor-Electric-SDL194671049-7-bff1c.jpg', 'https://n2.sdlcdn.com/imgs/k/p/l/130x152/JMALL-USB-Rechargeable-Multicolor-Electric-SDL194671049-1-6af0c.jpg', 'https://n2.sdlcdn.com/imgs/k/p/l/130x152/JMALL-USB-Rechargeable-Multicolor-Electric-SDL194671049-5-14edf.jpg', 'https://n1.sdlcdn.com/imgs/k/p/l/130x152/JMALL-USB-Rechargeable-Multicolor-Electric-SDL194671049-9-d0bf3.jpg', 'https://n3.sdlcdn.com/imgs/k/p/l/130x152/JMALL-USB-Rechargeable-Multicolor-Electric-SDL194671049-10-7c546.jpg']"
Orpat - Express Chopper CRed Red Electric Push Button Chopper 250W,1355,"['https://n1.sdlcdn.com/imgs/k/o/t/130x152/Orpat-Express-Chopper-CRed-Red-SDL671315472-1-b426e.jpg', 'https://n2.sdlcdn.com/imgs/k/o/t/130x152/Orpat-Express-Chopper-CRed-Red-SDL671315472-2-ba301.jpg', 'https://n1.sdlcdn.com/imgs/k/o/t/130x152/Orpat-Express-Chopper-CRed-Red-SDL671315472-3-5fd31.jpg']"
GOODFLAME Black Hand Blender-999 250 Hand Blender Without Chopper,1890,"['https://n2.sdlcdn.com/imgs/k/v/c/130x152/GOODFLAME-Black-Hand-Blender-999-SDL224061395-1-5db5e.jpg', 'https://n1.sdlcdn.com/imgs/k/v/c/130x152/GOODFLAME-Black-Hand-Blender-999-SDL224061395-2-65b55.jpg', 'https://n1.sdlcdn.com/imgs/k/v/c/130x152/GOODFLAME-Black-Hand-Blender-999-SDL224061395-3-eaca8.jpg']"
Tools Titan manual chopper Black Electric Push Button Chopper 50W,1499,"['https://n4.sdlcdn.com/imgs/k/v/u/130x152/Tools-Titan-manual-chopper-Black-SDL396476545-1-1740f.jpg', 'https://n1.sdlcdn.com/imgs/k/v/u/130x152/Tools-Titan-manual-chopper-Black-SDL396476545-2-cfa73.jpg', 'https://n3.sdlcdn.com/imgs/k/v/u/130x152/Tools-Titan-manual-chopper-Black-SDL396476545-3-c9e9e.jpg']"
GOODFLAME Electric Chopper White Electric Push Button Chopper 250W,1990,"['https://n1.sdlcdn.com/imgs/k/t/2/130x152/GOODFLAME-Electric-Chopper-White-Electric-SDL952321544-1-b827d.jpg', 'https://n4.sdlcdn.com/imgs/k/t/2/130x152/GOODFLAME-Electric-Chopper-White-Electric-SDL952321544-2-cf5cb.jpg', 'https://n3.sdlcdn.com/imgs/k/t/2/130x152/GOODFLAME-Electric-Chopper-White-Electric-SDL952321544-3-8c52a.jpg', 'https://n2.sdlcdn.com/imgs/k/t/2/130x152/GOODFLAME-Electric-Chopper-White-Electric-SDL952321544-4-d9167.jpg', 'https://n3.sdlcdn.com/imgs/k/t/2/130x152/GOODFLAME-Electric-Chopper-White-Electric-SDL952321544-5-cb042.jpg']"
JMALL - Easy Pull Smart Multicolor Electric Knob Button Chopper 50W,1999,"['https://n2.sdlcdn.com/imgs/k/n/j/130x152/JMALL-Easy-Pull-Smart-Multicolor-SDL367128920-1-3160c.JPG', 'https://n3.sdlcdn.com/imgs/k/n/j/130x152/JMALL-Easy-Pull-Smart-Multicolor-SDL367128920-2-dfab2.JPG', 'https://n2.sdlcdn.com/imgs/k/n/j/130x152/JMALL-Easy-Pull-Smart-Multicolor-SDL367128920-3-66d7f.JPG', 'https://n2.sdlcdn.com/imgs/k/n/j/130x152/JMALL-Easy-Pull-Smart-Multicolor-SDL367128920-4-3b77c.JPG', 'https://n2.sdlcdn.com/imgs/k/n/j/130x152/JMALL-Easy-Pull-Smart-Multicolor-SDL367128920-5-3de1f.JPG', 'https://n2.sdlcdn.com/imgs/k/n/j/130x152/JMALL-Easy-Pull-Smart-Multicolor-SDL367128920-6-a75c6.JPG']"
pablos CHOPPER Pink Electric USB Portable Chopper 200W,1499,"['https://n3.sdlcdn.com/imgs/k/v/3/130x152/pablos-CHOPPER-Pink-Electric-USB-SDL942801116-1-e42db.jpeg', 'https://n4.sdlcdn.com/imgs/k/v/3/130x152/pablos-CHOPPER-Pink-Electric-USB-SDL942801116-2-7facf.jpeg', 'https://n3.sdlcdn.com/imgs/k/v/3/130x152/pablos-CHOPPER-Pink-Electric-USB-SDL942801116-3-b8559.jpeg', 'https://n1.sdlcdn.com/imgs/k/v/3/130x152/pablos-CHOPPER-Pink-Electric-USB-SDL942801116-4-a5529.jpeg', 'https://n4.sdlcdn.com/imgs/k/v/3/130x152/pablos-CHOPPER-Pink-Electric-USB-SDL942801116-5-e772e.jpeg']"
Wonderchef Black Hand Blender 250 Hand Blender Electric Whisker,2000,"['https://n4.sdlcdn.com/imgs/k/u/j/130x152/Wonderchef-Black-Hand-Blender-250-SDL766221593-1-ea40a.png', 'https://n4.sdlcdn.com/imgs/k/u/j/130x152/Wonderchef-Black-Hand-Blender-250-SDL766221593-2-e0ed6.jpg', 'https://n3.sdlcdn.com/imgs/k/u/j/130x152/Wonderchef-Black-Hand-Blender-250-SDL766221593-3-00e87.jpg', 'https://n3.sdlcdn.com/imgs/k/u/j/130x152/Wonderchef-Black-Hand-Blender-250-SDL766221593-4-c900e.jpg', 'https://n2.sdlcdn.com/imgs/k/u/j/130x152/Wonderchef-Black-Hand-Blender-250-SDL766221593-5-03bf8.jpg', 'https://n4.sdlcdn.com/imgs/k/u/j/130x152/Wonderchef-Black-Hand-Blender-250-SDL766221593-6-4808d.jpg']"
Frontline USB CHOPPER Pink Electric USB Portable Chopper 200W,1499,"['https://n3.sdlcdn.com/imgs/k/v/3/130x152/Frontline-USB-CHOPPER-Pink-Electric-SDL942130430-1-741f9.jpeg', 'https://n2.sdlcdn.com/imgs/k/v/3/130x152/Frontline-USB-CHOPPER-Pink-Electric-SDL942130430-2-a217b.jpeg', 'https://n2.sdlcdn.com/imgs/k/v/3/130x152/Frontline-USB-CHOPPER-Pink-Electric-SDL942130430-3-fde32.jpeg', 'https://n3.sdlcdn.com/imgs/k/v/3/130x152/Frontline-USB-CHOPPER-Pink-Electric-SDL942130430-4-d0b20.jpeg', 'https://n2.sdlcdn.com/imgs/k/v/3/130x152/Frontline-USB-CHOPPER-Pink-Electric-SDL942130430-5-a8896.jpeg']"
GKBOSS - White Speed Mixer 300 Hand Blender Electric Whisker,1399,"['https://n4.sdlcdn.com/imgs/k/m/e/130x152/GKBOSS-White-Speed-Mixer-300-SDL796242733-1-cd12a.jpg', 'https://n4.sdlcdn.com/imgs/k/m/e/130x152/GKBOSS-White-Speed-Mixer-300-SDL796242733-2-420a9.jpg', 'https://n1.sdlcdn.com/imgs/k/m/e/130x152/GKBOSS-White-Speed-Mixer-300-SDL796242733-3-0ed47.jpg', 'https://n1.sdlcdn.com/imgs/k/m/e/130x152/GKBOSS-White-Speed-Mixer-300-SDL796242733-4-e7de4.jpg']"
Generic - Assorted 7 Speed  Beater 250 Hand Blender Without Chopper,1999,"['https://n2.sdlcdn.com/imgs/k/l/f/130x152/Generic-Assorted-7-Speed-Beater-SDL630968345-1-052a8.jpg', 'https://n2.sdlcdn.com/imgs/k/l/f/130x152/Generic-Assorted-7-Speed-Beater-SDL630968345-2-2eab3.jpg', 'https://n1.sdlcdn.com/imgs/k/l/f/130x152/Generic-Assorted-7-Speed-Beater-SDL630968345-3-90a52.jpg', 'https://n3.sdlcdn.com/imgs/k/l/f/130x152/Generic-Assorted-7-Speed-Beater-SDL630968345-4-6d6c3.jpg', 'https://n4.sdlcdn.com/imgs/k/l/f/130x152/Generic-Assorted-7-Speed-Beater-SDL630968345-5-d0a0e.jpg', 'https://n4.sdlcdn.com/imgs/k/l/f/130x152/Generic-Assorted-7-Speed-Beater-SDL630968345-6-3b932.jpg', 'https://n4.sdlcdn.com/imgs/k/l/f/130x152/Generic-Assorted-7-Speed-Beater-SDL630968345-7-d428b.jpg', 'https://n2.sdlcdn.com/imgs/k/l/f/130x152/Generic-Assorted-7-Speed-Beater-SDL630968345-8-5bde3.jpg']"
Generic Black 7 Speed  Beater 250 Hand Blender Electric Whisker,1999,"['https://n4.sdlcdn.com/imgs/k/t/i/130x152/Generic-Black-7-Speed-Beater-SDL549189293-1-4569c.jpg', 'https://n2.sdlcdn.com/imgs/k/t/i/130x152/Generic-Black-7-Speed-Beater-SDL549189293-2-f87d3.jpg', 'https://n4.sdlcdn.com/imgs/k/t/i/130x152/Generic-Black-7-Speed-Beater-SDL549189293-3-25b8f.jpg']"
Scarlet - Assorted HE-133-7 Speed Mixer 180 Hand Blender Electric Whisker,1999,"['https://n1.sdlcdn.com/imgs/k/l/i/130x152/Scarlet-Assorted-HE-133-7-SDL339673154-1-dbfb2.jpg', 'https://n1.sdlcdn.com/imgs/k/l/i/130x152/Scarlet-Assorted-HE-133-7-SDL339673154-2-a3317.jpg', 'https://n3.sdlcdn.com/imgs/k/l/i/130x152/Scarlet-Assorted-HE-133-7-SDL339673154-3-daa6f.jpg', 'https://n2.sdlcdn.com/imgs/k/l/i/130x152/Scarlet-Assorted-HE-133-7-SDL339673154-4-2e171.jpg', 'https://n1.sdlcdn.com/imgs/k/l/i/130x152/Scarlet-Assorted-HE-133-7-SDL339673154-5-1e6b4.jpg', 'https://n2.sdlcdn.com/imgs/k/l/i/130x152/Scarlet-Assorted-HE-133-7-SDL339673154-6-6cb30.jpg', 'https://n2.sdlcdn.com/imgs/k/l/i/130x152/Scarlet-Assorted-HE-133-7-SDL339673154-7-bbb4e.jpg']"
Swiss Military - White Twisto 250 Hand Blender Electric Whisker,2299,"['https://n4.sdlcdn.com/imgs/k/r/j/130x152/Swiss-Military-White-Twisto-250-SDL071207180-1-340aa.jpg', 'https://n4.sdlcdn.com/imgs/k/r/j/130x152/Swiss-Military-White-Twisto-250-SDL071207180-2-7e9e0.jpg', 'https://n1.sdlcdn.com/imgs/k/r/j/130x152/Swiss-Military-White-Twisto-250-SDL071207180-3-869ef.jpg', 'https://n2.sdlcdn.com/imgs/k/r/j/130x152/Swiss-Military-White-Twisto-250-SDL071207180-4-98ca5.jpg', 'https://n3.sdlcdn.com/imgs/k/r/j/130x152/Swiss-Military-White-Twisto-250-SDL071207180-5-c56d8.jpg']"
Swiss Military - CHOPMATE White Electric Push Button Chopper 250W,1899,"['https://n2.sdlcdn.com/imgs/k/r/j/130x152/Swiss-Military-CHOPMATE-White-Electric-SDL225691415-1-429f8.jpg', 'https://n1.sdlcdn.com/imgs/k/r/j/130x152/Swiss-Military-CHOPMATE-White-Electric-SDL225691415-2-09884.jpg', 'https://n2.sdlcdn.com/imgs/k/r/j/130x152/Swiss-Military-CHOPMATE-White-Electric-SDL225691415-3-67341.jpg', 'https://n3.sdlcdn.com/imgs/k/r/j/130x152/Swiss-Military-CHOPMATE-White-Electric-SDL225691415-4-4f77e.jpg', 'https://n3.sdlcdn.com/imgs/k/r/j/130x152/Swiss-Military-CHOPMATE-White-Electric-SDL225691415-5-6820b.jpg', 'https://n3.sdlcdn.com/imgs/k/r/j/130x152/Swiss-Military-CHOPMATE-White-Electric-SDL225691415-6-ac391.jpg', 'https://n4.sdlcdn.com/imgs/k/r/j/130x152/Swiss-Military-CHOPMATE-White-Electric-SDL225691415-7-10ef5.jpg']"
Swiss Military - CHOPMATE Red Electric Push Button Chopper 250W,1899,"['https://n3.sdlcdn.com/imgs/k/r/l/130x152/Swiss-Military-CHOPMATE-Red-Electric-SDL428405843-1-3d89a.jpg', 'https://n4.sdlcdn.com/imgs/k/r/l/130x152/Swiss-Military-CHOPMATE-Red-Electric-SDL428405843-2-56d5a.jpg', 'https://n1.sdlcdn.com/imgs/k/r/l/130x152/Swiss-Military-CHOPMATE-Red-Electric-SDL428405843-3-2eb8d.jpg', 'https://n2.sdlcdn.com/imgs/k/r/l/130x152/Swiss-Military-CHOPMATE-Red-Electric-SDL428405843-4-aa579.jpg', 'https://n2.sdlcdn.com/imgs/k/r/l/130x152/Swiss-Military-CHOPMATE-Red-Electric-SDL428405843-5-3a011.jpg', 'https://n1.sdlcdn.com/imgs/k/r/l/130x152/Swiss-Military-CHOPMATE-Red-Electric-SDL428405843-6-b6cfc.jpg', 'https://n4.sdlcdn.com/imgs/k/r/l/130x152/Swiss-Military-CHOPMATE-Red-Electric-SDL428405843-7-3dfe6.jpg']"
Swiss Military - Red Tulip 180 Hand Blender Without Chopper,1895,"['https://n4.sdlcdn.com/imgs/k/r/j/130x152/Swiss-Military-Red-Tulip-180-SDL107792213-1-f671e.jpg', 'https://n2.sdlcdn.com/imgs/k/r/j/130x152/Swiss-Military-Red-Tulip-180-SDL107792213-2-045ef.jpg', 'https://n4.sdlcdn.com/imgs/k/r/j/130x152/Swiss-Military-Red-Tulip-180-SDL107792213-3-71e6b.jpg', 'https://n4.sdlcdn.com/imgs/k/r/j/130x152/Swiss-Military-Red-Tulip-180-SDL107792213-4-324d9.jpg', 'https://n3.sdlcdn.com/imgs/k/r/j/130x152/Swiss-Military-Red-Tulip-180-SDL107792213-5-9876f.jpg', 'https://n3.sdlcdn.com/imgs/k/r/j/130x152/Swiss-Military-Red-Tulip-180-SDL107792213-6-9202b.jpg']"
