product_name,price,images
KSR 7 Egg 1 Ltr Egg Boilers,1999,"['https://n3.sdlcdn.com/imgs/i/6/a/130x152/KSR-7-Egg-1-Ltr-SDL155637448-1-33508.png', 'https://n3.sdlcdn.com/imgs/i/6/a/130x152/KSR-7-Egg-1-Ltr-SDL155637448-2-7955b.png']"
Shopeleven Egg Boiler  1 Ltr Aluminium Cook & Carry Egg Boiler,1299,"['https://n1.sdlcdn.com/imgs/k/w/f/130x152/Shopeleven-Egg-Boiler-1-Ltr-SDL411118645-1-9b7c3.jpg', 'https://n3.sdlcdn.com/imgs/k/w/f/130x152/Shopeleven-Egg-Boiler-1-Ltr-SDL411118645-2-5a399.jpg', 'https://n4.sdlcdn.com/imgs/k/w/f/130x152/Shopeleven-Egg-Boiler-1-Ltr-SDL411118645-3-e5005.jpg', 'https://n2.sdlcdn.com/imgs/k/w/f/130x152/Shopeleven-Egg-Boiler-1-Ltr-SDL411118645-4-06563.jpg']"
Home Lane Egg Boiler 7 Eggs 1 Ltr ABS Plastic Open Lid Egg Boiler,899,"['https://n2.sdlcdn.com/imgs/k/u/v/130x152/Home-Lane-Egg-Boiler-7-SDL928352579-2-ecd34.png', 'https://n1.sdlcdn.com/imgs/k/u/v/130x152/Home-Lane-Egg-Boiler-7-SDL928352579-1-e505b.png', 'https://n4.sdlcdn.com/imgs/k/u/v/130x152/Home-Lane-Egg-Boiler-7-SDL928352579-3-f1762.png', 'https://n1.sdlcdn.com/imgs/k/u/v/130x152/Home-Lane-Egg-Boiler-7-SDL928352579-4-07f61.png']"
Earmark Electric 1 Ltr Egg Boilers,1999,"['https://n3.sdlcdn.com/imgs/j/o/4/130x152/Earmark-Electric-1-Ltr-Egg-SDL862480624-1-a4a28.jpg', 'https://n4.sdlcdn.com/imgs/j/o/4/130x152/Earmark-Electric-1-Ltr-Egg-SDL862480624-2-865f4.jpeg', 'https://n4.sdlcdn.com/imgs/j/o/4/130x152/Earmark-Electric-1-Ltr-Egg-SDL862480624-3-d7d45.jpeg', 'https://n4.sdlcdn.com/imgs/j/o/4/130x152/Earmark-Electric-1-Ltr-Egg-SDL862480624-4-9d56a.jpeg', 'https://n1.sdlcdn.com/imgs/j/o/4/130x152/Earmark-Electric-1-Ltr-Egg-SDL862480624-5-503d7.jpeg', 'https://n2.sdlcdn.com/imgs/j/o/4/130x152/Earmark-Electric-1-Ltr-Egg-SDL862480624-6-bc4a5.jpeg']"
Shopeleven Egg Cooker 1 Ltr Aluminium Cook & Carry Egg Boiler,1299,"['https://n3.sdlcdn.com/imgs/k/w/f/130x152/Shopeleven-Egg-Cooker-1-Ltr-SDL999971063-1-a15cf.jpg', 'https://n2.sdlcdn.com/imgs/k/w/f/130x152/Shopeleven-Egg-Cooker-1-Ltr-SDL999971063-2-33a32.jpg', 'https://n2.sdlcdn.com/imgs/k/w/f/130x152/Shopeleven-Egg-Cooker-1-Ltr-SDL999971063-3-ece7e.jpg', 'https://n3.sdlcdn.com/imgs/k/w/f/130x152/Shopeleven-Egg-Cooker-1-Ltr-SDL999971063-4-91c60.jpg']"
Handa Egg Boiler 7 Eggs 1 Ltr ABS Plastic Open Lid Egg Boiler,699,"['https://n2.sdlcdn.com/imgs/k/u/t/130x152/Handa-Egg-Boiler-7-Eggs-SDL362450696-1-92e42.png', 'https://n1.sdlcdn.com/imgs/k/u/t/130x152/Handa-Egg-Boiler-7-Eggs-SDL362450696-2-5dd09.png', 'https://n1.sdlcdn.com/imgs/k/u/t/130x152/Handa-Egg-Boiler-7-Eggs-SDL362450696-3-e1cc5.png', 'https://n3.sdlcdn.com/imgs/k/u/t/130x152/Handa-Egg-Boiler-7-Eggs-SDL362450696-4-69207.png', 'https://n2.sdlcdn.com/imgs/k/u/t/130x152/Handa-Egg-Boiler-7-Eggs-SDL362450696-5-4ec13.png']"
TINUMS Egg Boiler 7 Eggs 1 Ltr ABS Plastic Open Lid Egg Boiler,899,"['https://n3.sdlcdn.com/imgs/k/u/v/130x152/TINUMS-Egg-Boiler-7-Eggs-SDL201200719-1-482f4.png', 'https://n4.sdlcdn.com/imgs/k/u/v/130x152/TINUMS-Egg-Boiler-7-Eggs-SDL201200719-2-e364d.png', 'https://n2.sdlcdn.com/imgs/k/u/v/130x152/TINUMS-Egg-Boiler-7-Eggs-SDL201200719-3-29f1a.png', 'https://n3.sdlcdn.com/imgs/k/u/v/130x152/TINUMS-Egg-Boiler-7-Eggs-SDL201200719-4-3705f.png', 'https://n2.sdlcdn.com/imgs/k/u/v/130x152/TINUMS-Egg-Boiler-7-Eggs-SDL201200719-5-65c0a.png']"
GREEN KIWWI GKMULTIKETTLE 1.5 Ltr Stainless Steel Cook & Carry Travel Cooker,3999,"['https://n4.sdlcdn.com/imgs/k/t/c/130x152/GREEN-KIWWI-GKMULTIKETTLE-1-5-SDL339013173-1-a1190.jpg', 'https://n3.sdlcdn.com/imgs/k/t/c/130x152/GREEN-KIWWI-GKMULTIKETTLE-1-5-SDL339013173-2-1ae7f.jpg', 'https://n1.sdlcdn.com/imgs/k/t/c/130x152/GREEN-KIWWI-GKMULTIKETTLE-1-5-SDL339013173-3-ba09a.jpg', 'https://n1.sdlcdn.com/imgs/k/t/c/130x152/GREEN-KIWWI-GKMULTIKETTLE-1-5-SDL339013173-4-d2ed1.jpg', 'https://n3.sdlcdn.com/imgs/k/t/c/130x152/GREEN-KIWWI-GKMULTIKETTLE-1-5-SDL339013173-5-9a1dd.jpg', 'https://n3.sdlcdn.com/imgs/k/t/c/130x152/GREEN-KIWWI-GKMULTIKETTLE-1-5-SDL339013173-6-154ee.jpg']"
Green Tales Egg Boiler 7 Eggs 1 Ltr ABS Plastic Open Lid Egg Boiler,699,"['https://n1.sdlcdn.com/imgs/k/u/v/130x152/Green-Tales-Egg-Boiler-7-SDL562907876-1-75ff8.png', 'https://n2.sdlcdn.com/imgs/k/u/v/130x152/Green-Tales-Egg-Boiler-7-SDL562907876-2-504ba.png', 'https://n3.sdlcdn.com/imgs/k/u/v/130x152/Green-Tales-Egg-Boiler-7-SDL562907876-3-250ef.png', 'https://n1.sdlcdn.com/imgs/k/u/v/130x152/Green-Tales-Egg-Boiler-7-SDL562907876-4-01aba.png', 'https://n1.sdlcdn.com/imgs/k/u/v/130x152/Green-Tales-Egg-Boiler-7-SDL562907876-5-ff4fd.png']"
GREEN KIWWI GKMULTIKETTLE 1 Ltr Stainless Steel Cook & Carry Travel Cooker,3999,"['https://n3.sdlcdn.com/imgs/k/t/c/130x152/GREEN-KIWWI-GKMULTIKETTLE-1-Ltr-SDL372594024-1-78ca5.jpg', 'https://n3.sdlcdn.com/imgs/k/t/c/130x152/GREEN-KIWWI-GKMULTIKETTLE-1-Ltr-SDL372594024-2-64dad.jpg', 'https://n3.sdlcdn.com/imgs/k/t/c/130x152/GREEN-KIWWI-GKMULTIKETTLE-1-Ltr-SDL372594024-3-c5c50.jpg', 'https://n3.sdlcdn.com/imgs/k/t/c/130x152/GREEN-KIWWI-GKMULTIKETTLE-1-Ltr-SDL372594024-4-754de.jpg', 'https://n1.sdlcdn.com/imgs/k/t/c/130x152/GREEN-KIWWI-GKMULTIKETTLE-1-Ltr-SDL372594024-5-3e4c9.jpg', 'https://n1.sdlcdn.com/imgs/k/t/c/130x152/GREEN-KIWWI-GKMULTIKETTLE-1-Ltr-SDL372594024-6-8077c.jpg']"
"Crypton 7 Egg Poacher for Steaming, Cooking Also Boiling and Frying, Multi Colour",1999,"['https://n3.sdlcdn.com/imgs/j/s/3/130x152/Crypton-Egg-Boiler-1-Ltr-SDL167273382-1-1d695.jpeg', 'https://n2.sdlcdn.com/imgs/j/s/3/130x152/Crypton-Egg-Boiler-1-Ltr-SDL167273382-2-7ed52.jpeg', 'https://n4.sdlcdn.com/imgs/j/s/3/130x152/Crypton-Egg-Boiler-1-Ltr-SDL167273382-3-a9015.jpeg']"
Crypton Egg Boiler 1 Ltr Egg Boilers,999,"['https://n1.sdlcdn.com/imgs/j/s/9/130x152/Crypton-Egg-Boiler-1-Ltr-SDL255386001-1-60da5.jpeg', 'https://n2.sdlcdn.com/imgs/j/s/9/130x152/Crypton-Egg-Boiler-1-Ltr-SDL255386001-2-260e9.jpeg']"
BRAHMANI SALES Unique 1 Ltr Egg Boilers,999,"['https://n1.sdlcdn.com/imgs/j/n/1/130x152/BRAHMANI-SALES-Unique-1-Ltr-SDL615129461-1-06ac4.jpeg', 'https://n1.sdlcdn.com/imgs/j/n/1/130x152/BRAHMANI-SALES-Unique-1-Ltr-SDL615129461-2-1d94a.jpeg', 'https://n3.sdlcdn.com/imgs/j/n/1/130x152/BRAHMANI-SALES-Unique-1-Ltr-SDL615129461-3-6fa10.jpeg', 'https://n4.sdlcdn.com/imgs/j/n/1/130x152/BRAHMANI-SALES-Unique-1-Ltr-SDL615129461-4-2d3d5.jpeg', 'https://n1.sdlcdn.com/imgs/j/n/1/130x152/BRAHMANI-SALES-Unique-1-Ltr-SDL615129461-5-1a015.jpeg', 'https://n1.sdlcdn.com/imgs/j/n/1/130x152/BRAHMANI-SALES-Unique-1-Ltr-SDL615129461-6-00e4f.jpeg', 'https://n1.sdlcdn.com/imgs/j/n/1/130x152/BRAHMANI-SALES-Unique-1-Ltr-SDL615129461-7-b823e.jpeg']"
Crypton NA 1 Ltr Egg Boilers,999,"['https://n3.sdlcdn.com/imgs/j/t/f/130x152/Crypton-NA-1-Ltr-Egg-SDL312230210-1-2f488.jpeg', 'https://n2.sdlcdn.com/imgs/j/t/f/130x152/Crypton-NA-1-Ltr-Egg-SDL312230210-2-7597f.jpeg', 'https://n1.sdlcdn.com/imgs/j/t/f/130x152/Crypton-NA-1-Ltr-Egg-SDL312230210-3-a7743.jpeg']"
Crypton Egg Boiler 1 Ltr Egg Boilers,999,"['https://n2.sdlcdn.com/imgs/j/t/q/130x152/Crypton-Egg-Boiler-1-Ltr-SDL878528226-1-44b0f.jpeg', 'https://n3.sdlcdn.com/imgs/j/t/q/130x152/Crypton-Egg-Boiler-1-Ltr-SDL878528226-2-29083.jpeg', 'https://n2.sdlcdn.com/imgs/j/t/q/130x152/Crypton-Egg-Boiler-1-Ltr-SDL878528226-3-1a660.jpeg']"
varsha indotech sales EGG BOILER 1 Ltr Egg Boilers,999,"['https://n2.sdlcdn.com/imgs/i/s/n/130x152/varsha-indotech-sales-EGG-BOILER-SDL804669313-1-cc8f8.jpeg', 'https://n1.sdlcdn.com/imgs/i/s/n/130x152/varsha-indotech-sales-EGG-BOILER-SDL804669313-2-d7841.jpeg', 'https://n4.sdlcdn.com/imgs/i/s/n/130x152/varsha-indotech-sales-EGG-BOILER-SDL804669313-3-c374c.jpeg', 'https://n4.sdlcdn.com/imgs/i/p/n/130x152/varsha-indotech-sales-EGG-BOILER-SDL804669313-4-9f811.jpg']"
BD pocher 1 Ltr Egg Boilers,1999,"['https://n1.sdlcdn.com/imgs/j/p/f/130x152/BD-pocher-1-Ltr-Egg-SDL719765067-1-43e68.jpg', 'https://n1.sdlcdn.com/imgs/j/p/f/130x152/BD-pocher-1-Ltr-Egg-SDL719765067-2-0eb39.jpg', 'https://n3.sdlcdn.com/imgs/j/p/f/130x152/BD-pocher-1-Ltr-Egg-SDL719765067-3-04774.jpg', 'https://n4.sdlcdn.com/imgs/j/p/f/130x152/BD-pocher-1-Ltr-Egg-SDL719765067-4-3ab1c.jpg']"
OMLITE - egg steamer 1 Ltr PP Plastic Open Lid Egg Boiler,1999,"['https://n3.sdlcdn.com/imgs/k/m/c/130x152/OMLITE-egg-steamer-1-Ltr-SDL069102508-1-834b3.jpg', 'https://n2.sdlcdn.com/imgs/k/m/c/130x152/OMLITE-egg-steamer-1-Ltr-SDL069102508-2-bc54f.jpg', 'https://n2.sdlcdn.com/imgs/k/m/c/130x152/OMLITE-egg-steamer-1-Ltr-SDL069102508-3-8cf2f.jpg', 'https://n3.sdlcdn.com/imgs/k/m/c/130x152/OMLITE-egg-steamer-1-Ltr-SDL069102508-4-56194.jpg']"
Electric 7 Piece Egg Boiler_Colour May vary as per stock availability,999,"['https://n1.sdlcdn.com/imgs/e/g/j/130x152/Electric-Boiler-Steamer-Poacher-SC-SDL796447278-1-5068d.jpeg', 'https://n3.sdlcdn.com/imgs/e/g/j/130x152/Electric-Boiler-Steamer-Poacher-SC-SDL796447278-2-0d1a8.jpeg', 'https://n1.sdlcdn.com/imgs/e/g/j/130x152/Electric-Boiler-Steamer-Poacher-SC-SDL796447278-3-17d32.jpeg']"
OMLITE - egg steamer 1 Ltr PP Plastic Open Lid Egg Boiler,1999,"['https://n2.sdlcdn.com/imgs/k/m/d/130x152/OMLITE-egg-steamer-1-Ltr-SDL654143977-1-ea472.jpg', 'https://n3.sdlcdn.com/imgs/k/m/d/130x152/OMLITE-egg-steamer-1-Ltr-SDL654143977-2-01ceb.jpg', 'https://n3.sdlcdn.com/imgs/k/m/d/130x152/OMLITE-egg-steamer-1-Ltr-SDL654143977-3-c9150.jpg', 'https://n4.sdlcdn.com/imgs/k/m/d/130x152/OMLITE-egg-steamer-1-Ltr-SDL654143977-4-2974d.jpg']"
OMLITE - egg steamer 1 Ltr PP Plastic Open Lid Egg Boiler,1999,"['https://n3.sdlcdn.com/imgs/k/m/d/130x152/OMLITE-egg-steamer-1-Ltr-SDL651893534-1-00bec.jpg', 'https://n1.sdlcdn.com/imgs/k/m/d/130x152/OMLITE-egg-steamer-1-Ltr-SDL651893534-2-e6b99.jpg', 'https://n2.sdlcdn.com/imgs/k/m/d/130x152/OMLITE-egg-steamer-1-Ltr-SDL651893534-3-42de6.jpg', 'https://n1.sdlcdn.com/imgs/k/m/d/130x152/OMLITE-egg-steamer-1-Ltr-SDL651893534-4-dc8d2.jpg']"
