product_name,price,images
My Chetan Cabinet/ABS Body 550 Watt 1 Jar Juicer Mixer Grinder,999,"['https://n3.sdlcdn.com/imgs/k/v/v/130x152/My-Chetan-Cabinet-ABS-Body-SDL246698343-1-c3442.png', 'https://n1.sdlcdn.com/imgs/k/v/v/130x152/My-Chetan-Cabinet-ABS-Body-SDL246698343-2-ab23e.png', 'https://n2.sdlcdn.com/imgs/k/v/v/130x152/My-Chetan-Cabinet-ABS-Body-SDL246698343-3-edbc5.png', 'https://n1.sdlcdn.com/imgs/k/v/v/130x152/My-Chetan-Cabinet-ABS-Body-SDL246698343-4-3d1ef.png', 'https://n3.sdlcdn.com/imgs/k/v/v/130x152/My-Chetan-Cabinet-ABS-Body-SDL246698343-5-691aa.png']"
Vayu 0 25 Watt Multicolor Citrus Juicer,3499,"['https://n4.sdlcdn.com/imgs/k/s/f/130x152/Vayu-0-25-Watt-Multicolor-SDL806107473-1-cabea.jpg', 'https://n1.sdlcdn.com/imgs/k/s/f/130x152/Vayu-0-25-Watt-Multicolor-SDL806107473-2-f625c.JPG']"
Leben Tree SMILE MG 500W 2 Jars Mixer Grinder,2999,"['https://n1.sdlcdn.com/imgs/k/v/u/130x152/Leben-Tree-SMILE-MG-500W-SDL475816735-1-70639.jpg', 'https://n1.sdlcdn.com/imgs/k/v/u/130x152/Leben-Tree-SMILE-MG-500W-SDL475816735-2-37b19.jpg', 'https://n2.sdlcdn.com/imgs/k/v/u/130x152/Leben-Tree-SMILE-MG-500W-SDL475816735-3-b41e4.jpg', 'https://n4.sdlcdn.com/imgs/k/v/u/130x152/Leben-Tree-SMILE-MG-500W-SDL475816735-4-67008.jpg', 'https://n2.sdlcdn.com/imgs/k/v/u/130x152/Leben-Tree-SMILE-MG-500W-SDL475816735-5-d0b5a.jpg', 'https://n2.sdlcdn.com/imgs/k/v/u/130x152/Leben-Tree-SMILE-MG-500W-SDL475816735-6-f75e6.jpg', 'https://n1.sdlcdn.com/imgs/k/v/u/130x152/Leben-Tree-SMILE-MG-500W-SDL475816735-7-0d243.jpg']"
Orpat Orpat Mixer Grinder 600 Watt 2 Jar Juicer Mixer Grinder,2675,"['https://n1.sdlcdn.com/imgs/k/s/4/130x152/Orpat-Orpat-Mixer-Grinder-600-SDL356246232-1-3ee90.jpg', 'https://n3.sdlcdn.com/imgs/k/s/4/130x152/Orpat-Orpat-Mixer-Grinder-600-SDL356246232-2-b489f.jpg', 'https://n1.sdlcdn.com/imgs/k/s/4/130x152/Orpat-Orpat-Mixer-Grinder-600-SDL356246232-3-d5427.jpg']"
Orpat Orpat Mixer Grinder 800 Watt 3 Jar Juicer Mixer Grinder,3525,"['https://n3.sdlcdn.com/imgs/k/s/4/130x152/Orpat-Orpat-Mixer-Grinder-800-SDL461952590-1-d53c7.jpg', 'https://n3.sdlcdn.com/imgs/k/s/4/130x152/Orpat-Orpat-Mixer-Grinder-800-SDL461952590-2-e3aac.jpg']"
Wonderchef Blend Orchid 2Jars 400W 2 Jars Mixer Grinder,5300,"['https://n3.sdlcdn.com/imgs/k/v/l/130x152/Wonderchef-Blend-Orchid-2Jars-400W-SDL648717293-1-aa263.jpg', 'https://n1.sdlcdn.com/imgs/k/v/l/130x152/Wonderchef-Blend-Orchid-2Jars-400W-SDL648717293-2-973fe.jpg', 'https://n1.sdlcdn.com/imgs/k/v/l/130x152/Wonderchef-Blend-Orchid-2Jars-400W-SDL648717293-3-26be6.jpg', 'https://n4.sdlcdn.com/imgs/k/v/l/130x152/Wonderchef-Blend-Orchid-2Jars-400W-SDL648717293-4-81e6a.jpg', 'https://n3.sdlcdn.com/imgs/k/v/l/130x152/Wonderchef-Blend-Orchid-2Jars-400W-SDL648717293-5-bafaa.jpg']"
My Chetan Cabinet/ABS Body 550 Watt 1 Jar Juicer Mixer Grinder,999,"['https://n3.sdlcdn.com/imgs/k/v/v/130x152/My-Chetan-Cabinet-ABS-Body-SDL246698343-1-c3442.png', 'https://n1.sdlcdn.com/imgs/k/v/v/130x152/My-Chetan-Cabinet-ABS-Body-SDL246698343-2-ab23e.png', 'https://n2.sdlcdn.com/imgs/k/v/v/130x152/My-Chetan-Cabinet-ABS-Body-SDL246698343-3-edbc5.png', 'https://n1.sdlcdn.com/imgs/k/v/v/130x152/My-Chetan-Cabinet-ABS-Body-SDL246698343-4-3d1ef.png', 'https://n3.sdlcdn.com/imgs/k/v/v/130x152/My-Chetan-Cabinet-ABS-Body-SDL246698343-5-691aa.png']"
Wonderchef Nutri-Cup 100W 1 Jar Mixer Grinder,2500,"['https://n3.sdlcdn.com/imgs/k/v/3/130x152/Wonderchef-Nutri-Cup-100W-1-SDL291515938-1-3f0de.jpg', 'https://n4.sdlcdn.com/imgs/k/v/3/130x152/Wonderchef-Nutri-Cup-100W-1-SDL291515938-2-1381e.jpg', 'https://n3.sdlcdn.com/imgs/k/v/3/130x152/Wonderchef-Nutri-Cup-100W-1-SDL291515938-3-61e7a.jpg', 'https://n3.sdlcdn.com/imgs/k/v/3/130x152/Wonderchef-Nutri-Cup-100W-1-SDL291515938-4-7765b.jpg', 'https://n3.sdlcdn.com/imgs/k/v/3/130x152/Wonderchef-Nutri-Cup-100W-1-SDL291515938-5-98bbe.jpg', 'https://n2.sdlcdn.com/imgs/k/v/3/130x152/Wonderchef-Nutri-Cup-100W-1-SDL291515938-6-ea846.jpg', 'https://n1.sdlcdn.com/imgs/k/v/3/130x152/Wonderchef-Nutri-Cup-100W-1-SDL291515938-7-7362f.jpg', 'https://n1.sdlcdn.com/imgs/k/v/3/130x152/Wonderchef-Nutri-Cup-100W-1-SDL291515938-8-00c3e.jpg']"
Maxotech Zack Pro 550 Watts Mixer Grinder 2 Jars -White,3599,"['https://n3.sdlcdn.com/imgs/k/q/1/130x152/Maxotech-ZACK-More-than-500W-SDL168812848-1-344e0.jpg', 'https://n1.sdlcdn.com/imgs/k/q/1/130x152/Maxotech-ZACK-More-than-500W-SDL168812848-2-19979.jpg', 'https://n3.sdlcdn.com/imgs/k/q/1/130x152/Maxotech-ZACK-More-than-500W-SDL168812848-3-a3552.jpg', 'https://n2.sdlcdn.com/imgs/k/q/1/130x152/Maxotech-ZACK-More-than-500W-SDL168812848-4-a4252.jpg']"
Athots Foster Pro 550 Watts Mixer Grinder 4 Jars -White,3990,"['https://n2.sdlcdn.com/imgs/k/p/b/130x152/Athots-Foster-More-than-500W-SDL187212839-1-50533.jpg', 'https://n3.sdlcdn.com/imgs/k/p/b/130x152/Athots-Foster-More-than-500W-SDL187212839-2-104dc.jpg', 'https://n3.sdlcdn.com/imgs/k/p/b/130x152/Athots-Foster-More-than-500W-SDL187212839-3-f4430.jpg', 'https://n1.sdlcdn.com/imgs/k/p/b/130x152/Athots-Foster-More-than-500W-SDL187212839-4-74d5f.jpg']"
Maxotech Tuba 750 Watts Mixer Grinder 4 Jars -Black,3990,"['https://n3.sdlcdn.com/imgs/k/q/1/130x152/Maxotech-TUBA-More-than-500W-SDL066250685-1-ab8f4.jpg', 'https://n2.sdlcdn.com/imgs/k/q/1/130x152/Maxotech-TUBA-More-than-500W-SDL066250685-2-68034.jpg', 'https://n1.sdlcdn.com/imgs/k/q/1/130x152/Maxotech-TUBA-More-than-500W-SDL066250685-3-cc764.jpg']"
Maxotech Thunder 750 Watts Mixer Grinder 4 Jars -White,3990,"['https://n3.sdlcdn.com/imgs/k/q/1/130x152/Maxotech-Thunder-More-than-500W-SDL115852861-1-5ff29.jpg', 'https://n2.sdlcdn.com/imgs/k/q/1/130x152/Maxotech-Thunder-More-than-500W-SDL115852861-2-9aa58.jpg', 'https://n3.sdlcdn.com/imgs/k/q/1/130x152/Maxotech-Thunder-More-than-500W-SDL115852861-3-5323a.jpg', 'https://n1.sdlcdn.com/imgs/k/q/1/130x152/Maxotech-Thunder-More-than-500W-SDL115852861-4-e2804.jpg']"
Athots Novak 750 Watts Mixer Grinder 4 Jars -Black,3990,"['https://n1.sdlcdn.com/imgs/k/p/b/130x152/Athots-Novak-More-than-500W-SDL120787695-1-94b1a.jpg', 'https://n1.sdlcdn.com/imgs/k/p/b/130x152/Athots-Novak-More-than-500W-SDL120787695-2-33a2c.jpg', 'https://n4.sdlcdn.com/imgs/k/p/b/130x152/Athots-Novak-More-than-500W-SDL120787695-3-bd9d3.jpg', 'https://n1.sdlcdn.com/imgs/k/p/b/130x152/Athots-Novak-More-than-500W-SDL120787695-4-7c2e3.jpg']"
Athots Richard 750 Watts Mixer Grinder 4 Jars -Black,3990,"['https://n2.sdlcdn.com/imgs/k/p/a/130x152/Athots-Richard-4-Jar-More-SDL553492658-1-f1b93.jpg', 'https://n3.sdlcdn.com/imgs/k/p/a/130x152/Athots-Richard-4-Jar-More-SDL553492658-2-2cf2f.jpg', 'https://n3.sdlcdn.com/imgs/k/p/a/130x152/Athots-Richard-4-Jar-More-SDL553492658-3-33adc.jpg', 'https://n4.sdlcdn.com/imgs/k/p/a/130x152/Athots-Richard-4-Jar-More-SDL553492658-4-6371c.jpg']"
Activa Pluto 500 Watt 2 Jar Mixer Grinder with Free Electric Dry Iron,2490,"['https://n2.sdlcdn.com/imgs/i/o/0/130x152/1_10f67-fb767.jpg', 'https://n3.sdlcdn.com/imgs/h/p/p/130x152/2-ba044.jpg', 'https://n4.sdlcdn.com/imgs/h/p/p/130x152/3-6b391.jpg', 'https://n3.sdlcdn.com/imgs/h/p/p/130x152/4-1df7c.jpg', 'https://n2.sdlcdn.com/imgs/h/p/p/130x152/5-1ee0f.jpg', 'https://n1.sdlcdn.com/imgs/h/p/p/130x152/6-4900d.jpg', 'https://n3.sdlcdn.com/imgs/h/p/p/130x152/7-326ef.jpg', 'https://n1.sdlcdn.com/imgs/h/p/p/130x152/8-080f3.jpg']"
Maxotech Zack Pro 750 Watts Mixer Grinder 4 Jars -White,3990,"['https://n3.sdlcdn.com/imgs/k/q/1/130x152/Maxotech-ZACK-More-than-500W-SDL236330113-1-ae785.jpg', 'https://n1.sdlcdn.com/imgs/k/q/1/130x152/Maxotech-ZACK-More-than-500W-SDL236330113-2-989a0.jpg', 'https://n3.sdlcdn.com/imgs/k/q/1/130x152/Maxotech-ZACK-More-than-500W-SDL236330113-3-5df32.jpg', 'https://n3.sdlcdn.com/imgs/k/q/1/130x152/Maxotech-ZACK-More-than-500W-SDL236330113-4-0cf3e.jpg']"
Athots Hardy Pro 700 Watts Mixer Grinder 3 Jars - White,3799,"['https://n2.sdlcdn.com/imgs/k/p/b/130x152/Athots-Hardy-More-than-500W-SDL195279326-1-412d7.jpg', 'https://n3.sdlcdn.com/imgs/k/p/b/130x152/Athots-Hardy-More-than-500W-SDL195279326-2-3b098.jpg', 'https://n4.sdlcdn.com/imgs/k/p/b/130x152/Athots-Hardy-More-than-500W-SDL195279326-3-befba.jpg', 'https://n3.sdlcdn.com/imgs/k/p/b/130x152/Athots-Hardy-More-than-500W-SDL195279326-4-1899a.jpg']"
Maxotech Drax 750 Watts Mixer Grinder 4 Jars - White,3990,"['https://n4.sdlcdn.com/imgs/k/q/1/130x152/Maxotech-Drax-More-than-500W-SDL080763476-1-ac7ab.jpg', 'https://n1.sdlcdn.com/imgs/k/q/1/130x152/Maxotech-Drax-More-than-500W-SDL080763476-2-1d9a3.jpg', 'https://n3.sdlcdn.com/imgs/k/q/1/130x152/Maxotech-Drax-More-than-500W-SDL080763476-3-55fd3.jpg', 'https://n3.sdlcdn.com/imgs/k/q/1/130x152/Maxotech-Drax-More-than-500W-SDL080763476-4-bccfd.jpg']"
Athots Novak 700 Watts Mixer Grinder 3 Jars - Black,3799,"['https://n3.sdlcdn.com/imgs/k/p/h/130x152/Athots-Novak-More-than-500W-SDL494625066-1-8d52f.jpeg', 'https://n4.sdlcdn.com/imgs/k/p/h/130x152/Athots-Novak-More-than-500W-SDL494625066-2-32a16.jpeg', 'https://n1.sdlcdn.com/imgs/k/p/h/130x152/Athots-Novak-More-than-500W-SDL494625066-3-d10b0.jpeg', 'https://n2.sdlcdn.com/imgs/k/p/h/130x152/Athots-Novak-More-than-500W-SDL494625066-4-6da60.jpeg']"
Athots Novak 550 Watts Mixer Grinder 2 Jars -Black,3599,"['https://n4.sdlcdn.com/imgs/k/p/h/130x152/Athots-Novak-More-than-500W-SDL501356242-1-4b611.jpeg', 'https://n1.sdlcdn.com/imgs/k/p/h/130x152/Athots-Novak-More-than-500W-SDL501356242-2-121ec.jpeg', 'https://n4.sdlcdn.com/imgs/k/p/h/130x152/Athots-Novak-More-than-500W-SDL501356242-3-969c5.jpeg', 'https://n4.sdlcdn.com/imgs/k/p/h/130x152/Athots-Novak-More-than-500W-SDL501356242-4-759bd.jpeg']"
Maxotech Thunder 700 Watts Mixer Grinder 3 Jars - White,3799,"['https://n4.sdlcdn.com/imgs/k/q/1/130x152/Maxotech-Thunder-More-than-500W-SDL107888964-1-e1c24.jpg', 'https://n1.sdlcdn.com/imgs/k/q/1/130x152/Maxotech-Thunder-More-than-500W-SDL107888964-2-edb6d.jpg', 'https://n1.sdlcdn.com/imgs/k/q/1/130x152/Maxotech-Thunder-More-than-500W-SDL107888964-3-93f73.jpg', 'https://n4.sdlcdn.com/imgs/k/q/1/130x152/Maxotech-Thunder-More-than-500W-SDL107888964-4-29efd.jpg']"
Wristkart Mini Grinder Mixer 250 Watt 1 Jar Juicer Mixer Grinder,3000,"['https://n1.sdlcdn.com/imgs/k/o/w/130x152/Wristkart-Mini-Grinder-Mixer-250-SDL225816788-1-8035b.jpg', 'https://n4.sdlcdn.com/imgs/k/o/w/130x152/Wristkart-Mini-Grinder-Mixer-250-SDL225816788-2-73372.jpg', 'https://n2.sdlcdn.com/imgs/k/o/w/130x152/Wristkart-Mini-Grinder-Mixer-250-SDL225816788-3-3bf0f.jpg', 'https://n4.sdlcdn.com/imgs/k/o/w/130x152/Wristkart-Mini-Grinder-Mixer-250-SDL225816788-4-155e0.jpg']"
Wristkart Electric Juicer 250 Watt 1 Jar Juicer Mixer Grinder,1999,"['https://n4.sdlcdn.com/imgs/k/m/r/130x152/Wristkart-Electric-Juicer-250-Watt-SDL296447465-1-a1961.jpg', 'https://n3.sdlcdn.com/imgs/k/m/r/130x152/Wristkart-Electric-Juicer-250-Watt-SDL296447465-2-7a293.jpg', 'https://n3.sdlcdn.com/imgs/k/m/r/130x152/Wristkart-Electric-Juicer-250-Watt-SDL296447465-3-49905.jpg', 'https://n1.sdlcdn.com/imgs/k/m/r/130x152/Wristkart-Electric-Juicer-250-Watt-SDL296447465-4-507f4.jpg', 'https://n3.sdlcdn.com/imgs/k/m/r/130x152/Wristkart-Electric-Juicer-250-Watt-SDL296447465-5-e40c9.jpg', 'https://n3.sdlcdn.com/imgs/k/m/r/130x152/Wristkart-Electric-Juicer-250-Watt-SDL296447465-6-70e5c.jpg']"
TRIPZIRA 4 Blades Juicer 25 Watt Centrifugal Juicer,1499,"['https://n1.sdlcdn.com/imgs/i/8/b/130x152/TRIPZIRA-4-Blades-Juicer-25-SDL366017711-1-ebd09.jpeg', 'https://n1.sdlcdn.com/imgs/i/8/b/130x152/TRIPZIRA-4-Blades-Juicer-25-SDL366017711-2-aff8f.jpeg', 'https://n1.sdlcdn.com/imgs/i/8/b/130x152/TRIPZIRA-4-Blades-Juicer-25-SDL366017711-3-07625.jpeg', 'https://n3.sdlcdn.com/imgs/i/8/b/130x152/TRIPZIRA-4-Blades-Juicer-25-SDL366017711-4-fbb34.jpeg', 'https://n4.sdlcdn.com/imgs/i/8/b/130x152/TRIPZIRA-4-Blades-Juicer-25-SDL366017711-5-bbc60.jpeg']"
Athots Hardy Pro 550 Watts Mixer Grinder 2 Jars - White,3599,"['https://n4.sdlcdn.com/imgs/k/p/b/130x152/Athots-Hardy-More-than-500W-SDL216173799-1-0ac7f.jpg', 'https://n3.sdlcdn.com/imgs/k/p/b/130x152/Athots-Hardy-More-than-500W-SDL216173799-2-df045.jpg', 'https://n4.sdlcdn.com/imgs/k/p/b/130x152/Athots-Hardy-More-than-500W-SDL216173799-3-b4795.jpg', 'https://n2.sdlcdn.com/imgs/k/p/b/130x152/Athots-Hardy-More-than-500W-SDL216173799-4-fd1fc.jpg']"
Athots Foster Pro 550 Watts Mixer Grinder 3 Jars-White,3799,"['https://n1.sdlcdn.com/imgs/k/p/b/130x152/Athots-Foster-More-than-500W-SDL157237495-1-2a55d.jpg', 'https://n3.sdlcdn.com/imgs/k/p/b/130x152/Athots-Foster-More-than-500W-SDL157237495-2-d066f.jpg', 'https://n2.sdlcdn.com/imgs/k/p/b/130x152/Athots-Foster-More-than-500W-SDL157237495-3-2c694.jpg', 'https://n1.sdlcdn.com/imgs/k/p/b/130x152/Athots-Foster-More-than-500W-SDL157237495-4-4b68b.jpg']"
Maxotech Zack 700 Watts Mixer Grinder 3 Jars - White,3799,"['https://n2.sdlcdn.com/imgs/k/q/1/130x152/Maxotech-ZACK-More-than-500W-SDL076607878-1-4a2ba.jpg', 'https://n4.sdlcdn.com/imgs/k/q/1/130x152/Maxotech-ZACK-More-than-500W-SDL076607878-2-45fd6.jpg', 'https://n2.sdlcdn.com/imgs/k/q/1/130x152/Maxotech-ZACK-More-than-500W-SDL076607878-3-d7278.jpg', 'https://n3.sdlcdn.com/imgs/k/q/1/130x152/Maxotech-ZACK-More-than-500W-SDL076607878-4-ce077.jpg']"
Maxotech Drax 550 Watts Mixer Grinder 2 Jars - White,3599,"['https://n4.sdlcdn.com/imgs/k/q/0/130x152/Maxotech-Drax-More-than-500W-SDL337645795-1-f414f.jpg', 'https://n4.sdlcdn.com/imgs/k/q/0/130x152/Maxotech-Drax-More-than-500W-SDL337645795-2-8d3cf.jpg', 'https://n1.sdlcdn.com/imgs/k/q/0/130x152/Maxotech-Drax-More-than-500W-SDL337645795-3-13549.jpg', 'https://n4.sdlcdn.com/imgs/k/q/0/130x152/Maxotech-Drax-More-than-500W-SDL337645795-4-29483.jpg']"
"Maxotech Tuba 700 Watts Mixer Grinder 3 Jars, Black",3799,"['https://n4.sdlcdn.com/imgs/k/q/1/130x152/Maxotech-Tuba-More-than-500W-SDL242680007-1-7d8b0.jpg', 'https://n2.sdlcdn.com/imgs/k/q/1/130x152/Maxotech-Tuba-More-than-500W-SDL242680007-2-1ea21.jpg', 'https://n4.sdlcdn.com/imgs/k/q/1/130x152/Maxotech-Tuba-More-than-500W-SDL242680007-3-93102.jpg']"
DAYBETTER Electric Juice Mixer 150 Watt 1 Jar Juicer Mixer Grinder,999,"['https://n3.sdlcdn.com/imgs/k/u/o/130x152/DAYBETTER-Electric-Juice-Mixer-150-SDL704468662-1-c171c.jpg', 'https://n1.sdlcdn.com/imgs/k/u/o/130x152/DAYBETTER-Electric-Juice-Mixer-150-SDL704468662-2-b6507.jpg', 'https://n2.sdlcdn.com/imgs/k/u/o/130x152/DAYBETTER-Electric-Juice-Mixer-150-SDL704468662-3-8cd1f.jpg', 'https://n3.sdlcdn.com/imgs/k/u/o/130x152/DAYBETTER-Electric-Juice-Mixer-150-SDL704468662-4-335a4.jpg']"
Athots Foster Pro 550 Watts Mixer Grinder 2 Jars -White,3599,"['https://n3.sdlcdn.com/imgs/k/p/b/130x152/Athots-Foster-More-than-500W-SDL226762438-1-3bac5.jpg', 'https://n4.sdlcdn.com/imgs/k/p/b/130x152/Athots-Foster-More-than-500W-SDL226762438-2-14265.jpg', 'https://n2.sdlcdn.com/imgs/k/p/b/130x152/Athots-Foster-More-than-500W-SDL226762438-3-3d4c3.jpg', 'https://n1.sdlcdn.com/imgs/k/p/b/130x152/Athots-Foster-More-than-500W-SDL226762438-4-3bd7a.jpg']"
Athots Richard 700 Watts Mixer Grinder 3 Jars - Black,3799,"['https://n4.sdlcdn.com/imgs/k/p/b/130x152/Athots-Richard-More-than-500W-SDL526529808-1-1f0a8.jpg', 'https://n2.sdlcdn.com/imgs/k/p/b/130x152/Athots-Richard-More-than-500W-SDL526529808-2-fa822.jpg', 'https://n2.sdlcdn.com/imgs/k/p/b/130x152/Athots-Richard-More-than-500W-SDL526529808-3-86453.jpg', 'https://n1.sdlcdn.com/imgs/k/p/b/130x152/Athots-Richard-More-than-500W-SDL526529808-4-506e0.jpg']"
Maxotech Drax 700 Watts Mixer Grinder 3 Jars - White,3799,"['https://n4.sdlcdn.com/imgs/k/q/1/130x152/Maxotech-Drax-More-than-500W-SDL256469284-1-b435a.jpg', 'https://n2.sdlcdn.com/imgs/k/q/1/130x152/Maxotech-Drax-More-than-500W-SDL256469284-2-cfa37.jpg', 'https://n3.sdlcdn.com/imgs/k/q/1/130x152/Maxotech-Drax-More-than-500W-SDL256469284-3-f7b0e.jpg', 'https://n1.sdlcdn.com/imgs/k/q/1/130x152/Maxotech-Drax-More-than-500W-SDL256469284-4-2c972.jpg']"
Maxotech Thunder 550 Watts Mixer Grinder 2 Jars -White,3599,"['https://n2.sdlcdn.com/imgs/k/q/1/130x152/Maxotech-Thunder-More-than-500W-SDL239568604-1-d52e5.jpg', 'https://n2.sdlcdn.com/imgs/k/q/1/130x152/Maxotech-Thunder-More-than-500W-SDL239568604-2-7f71a.jpg', 'https://n4.sdlcdn.com/imgs/k/q/1/130x152/Maxotech-Thunder-More-than-500W-SDL239568604-3-de862.jpg', 'https://n4.sdlcdn.com/imgs/k/q/1/130x152/Maxotech-Thunder-More-than-500W-SDL239568604-4-76a51.jpg']"
